phase,dataset,n,mode,k,topk,minlen,maxlen,rep,runtime_ms,patterns,pair_attempts,compatible_pairs,pdub_prunes,dub_prunes,aligned_checks,peak_heap_mb
ablation,DB7_HPQ_US.txt,12075,tk-naive,8.2815734989648030e-05,50,2,12,3,3.286500,50,77,214,61,112,162972,804.077
ablation,DB7_HPQ_US.txt,12075,tk-naive,8.2815734989648030e-05,50,2,12,4,3.321200,50,77,214,61,112,162972,806.077
ablation,DB7_HPQ_US.txt,12075,tk-naive,8.2815734989648030e-05,50,2,12,5,3.477200,50,77,214,61,112,162972,808.077
ablation,DB7_HPQ_US.txt,12075,tk-naive,8.2815734989648030e-05,50,2,12,6,3.420900,50,77,214,61,112,162972,810.077
ablation,DB7_HPQ_US.txt,12075,tk-naive,8.2815734989648030e-05,50,2,12,7,3.440600,50,77,214,61,112,162972,812.077
ablation,DB7_HPQ_US.txt,12075,tk-naive,8.2815734989648030e-05,50,2,12,8,3.377300,50,77,214,61,112,162972,816.077
ablation,DB7_HPQ_US.txt,12075,tk-naive,8.2815734989648030e-05,50,2,12,9,3.575400,50,77,214,61,112,162972,818.077
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,0,3.040600,50,77,214,61,112,162972,830.077
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,1,3.197200,50,77,214,61,112,162972,832.120
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,2,4.591400,50,77,214,61,112,162972,834.077
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,3,3.192500,50,77,214,61,112,162972,836.169
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,4,3.052300,50,77,214,61,112,162972,840.077
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,5,3.565400,50,77,214,61,112,162972,842.077
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,6,3.035500,50,77,214,61,112,162972,844.077
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,7,3.133000,50,77,214,61,112,162972,846.077
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,8,3.362500,50,77,214,61,112,162972,848.077
ablation,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,9,3.057200,50,77,214,61,112,162972,850.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,0,3.256300,50,83,231,0,201,170180,872.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,1,3.357900,50,83,231,0,201,170180,874.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,2,3.284100,50,83,231,0,201,170180,876.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,3,3.669500,50,83,231,0,201,170180,878.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,4,3.470300,50,83,231,0,201,170180,882.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,5,3.186900,50,83,231,0,201,170180,884.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,6,3.177900,50,83,231,0,201,170180,886.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,7,3.247600,50,83,231,0,201,170180,888.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,8,3.286600,50,83,231,0,201,170180,890.077
ablation,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,9,3.279700,50,83,231,0,201,170180,892.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,0,3.723900,50,83,231,77,107,156966,906.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,1,3.841100,50,83,231,77,107,156966,908.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,2,3.909900,50,83,231,77,107,156966,910.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,3,3.111000,50,83,231,77,107,156966,912.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,4,3.134000,50,83,231,77,107,156966,914.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,5,3.166600,50,83,231,77,107,156966,916.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,6,3.178600,50,83,231,77,107,156966,918.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,7,3.726700,50,83,231,77,107,156966,920.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,8,3.221900,50,83,231,77,107,156966,922.077
ablation,DB8_GE_US.txt,14058,tk-naive,7.1133873950775350e-05,50,2,12,9,3.361000,50,83,231,77,107,156966,924.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,0,3.179500,50,83,231,77,107,156966,938.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,1,3.799300,50,83,231,77,107,156966,940.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,2,3.025500,50,83,231,77,107,156966,942.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,3,2.983100,50,83,231,77,107,156966,944.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,4,3.065000,50,83,231,77,107,156966,946.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,5,3.088400,50,83,231,77,107,156966,948.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,6,3.239700,50,83,231,77,107,156966,950.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,7,3.097200,50,83,231,77,107,156966,952.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,8,3.025200,50,83,231,77,107,156966,954.077
ablation,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,9,3.022900,50,83,231,77,107,156966,956.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,0,17.011400,50,83,224,0,193,954222,1068.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,1,17.421100,50,83,224,0,193,954222,1080.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,2,16.956800,50,83,224,0,193,954222,1092.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,3,18.401700,50,83,224,0,193,954222,1104.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,4,17.250500,50,83,224,0,193,954222,1116.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,5,16.708200,50,83,224,0,193,954222,1126.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,6,17.939200,50,83,224,0,193,954222,1138.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,7,17.086600,50,83,224,0,193,954222,1150.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,8,17.806900,50,83,224,0,193,954222,1162.077
ablation,SILSO_sunspots.txt,72967,tk-no-pdub,1.3704825469047652e-05,50,2,12,9,17.604900,50,83,224,0,193,954222,1172.077
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,0,14.432100,50,83,224,68,109,878796,18.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,1,15.041400,50,83,224,68,109,878796,30.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,2,15.183500,50,83,224,68,109,878796,40.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,3,15.131000,50,83,224,68,109,878796,52.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,4,14.603100,50,83,224,68,109,878796,64.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,5,15.029000,50,83,224,68,109,878796,74.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,6,15.053200,50,83,224,68,109,878796,86.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,7,14.647800,50,83,224,68,109,878796,96.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,8,14.801100,50,83,224,68,109,878796,108.396
ablation,SILSO_sunspots.txt,72967,tk-naive,1.3704825469047652e-05,50,2,12,9,16.703200,50,83,224,68,109,878796,120.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,0,14.277700,50,83,224,68,109,878796,186.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,1,13.818800,50,83,224,68,109,878796,198.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,2,13.958700,50,83,224,68,109,878796,208.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,3,14.480500,50,83,224,68,109,878796,220.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,4,14.255100,50,83,224,68,109,878796,230.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,5,13.729800,50,83,224,68,109,878796,242.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,6,14.219900,50,83,224,68,109,878796,254.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,7,15.018700,50,83,224,68,109,878796,264.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,8,13.817800,50,83,224,68,109,878796,276.396
ablation,SILSO_sunspots.txt,72967,tk,1.3704825469047652e-05,50,2,12,9,13.765100,50,83,224,68,109,878796,286.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,0,4.276200,50,81,215,0,184,265292,320.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,1,4.799200,50,81,215,0,184,265292,324.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,2,4.568300,50,81,215,0,184,265292,326.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,3,4.283900,50,81,215,0,184,265292,330.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,4,4.400900,50,81,215,0,184,265292,334.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,5,4.260300,50,81,215,0,184,265292,338.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,6,4.187500,50,81,215,0,184,265292,340.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,7,4.357600,50,81,215,0,184,265292,344.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,8,4.209700,50,81,215,0,184,265292,348.396
ablation,NASDAQCOM.txt,14014,tk-no-pdub,7.1357214214357070e-05,50,2,12,9,4.692100,50,81,215,0,184,265292,352.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,0,4.527200,50,81,215,63,106,239551,372.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,1,4.601200,50,81,215,63,106,239551,376.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,2,4.716900,50,81,215,63,106,239551,378.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,3,4.193900,50,81,215,63,106,239551,382.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,4,4.146100,50,81,215,63,106,239551,386.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,5,4.434900,50,81,215,63,106,239551,388.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,6,4.323800,50,81,215,63,106,239551,392.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,7,4.188400,50,81,215,63,106,239551,396.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,8,4.149400,50,81,215,63,106,239551,398.396
ablation,NASDAQCOM.txt,14014,tk-naive,7.1357214214357070e-05,50,2,12,9,4.228500,50,81,215,63,106,239551,402.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,0,3.773800,50,81,215,63,106,239551,422.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,1,4.124900,50,81,215,63,106,239551,426.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,2,4.221200,50,81,215,63,106,239551,428.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,3,3.901700,50,81,215,63,106,239551,432.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,4,3.762700,50,81,215,63,106,239551,436.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,5,3.736000,50,81,215,63,106,239551,438.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,6,3.857200,50,81,215,63,106,239551,442.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,7,3.890000,50,81,215,63,106,239551,446.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,8,3.760100,50,81,215,63,106,239551,448.396
ablation,NASDAQCOM.txt,14014,tk,7.1357214214357070e-05,50,2,12,9,3.818300,50,81,215,63,106,239551,452.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,0,1.578100,50,83,229,0,194,46551,460.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,1,1.919800,50,83,229,0,194,46551,460.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,2,1.277800,50,83,229,0,194,46551,460.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,3,1.791600,50,83,229,0,194,46551,462.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,4,1.465300,50,83,229,0,194,46551,462.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,5,2.063100,50,83,229,0,194,46551,464.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,6,1.347700,50,83,229,0,194,46551,464.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,7,1.428900,50,83,229,0,194,46551,464.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,8,1.266400,50,83,229,0,194,46551,466.396
ablation,FRED_SP500.txt,2514,tk-no-pdub,0.00039777247414478920,50,2,12,9,1.231700,50,83,229,0,194,46551,466.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,0,1.728800,50,83,229,79,103,41748,472.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,1,1.354300,50,83,229,79,103,41748,472.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,2,1.215300,50,83,229,79,103,41748,472.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,3,1.178000,50,83,229,79,103,41748,474.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,4,1.176900,50,83,229,79,103,41748,474.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,5,1.213400,50,83,229,79,103,41748,474.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,6,1.383200,50,83,229,79,103,41748,476.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,7,1.442400,50,83,229,79,103,41748,476.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,8,1.209200,50,83,229,79,103,41748,478.396
ablation,FRED_SP500.txt,2514,tk-naive,0.00039777247414478920,50,2,12,9,1.180000,50,83,229,79,103,41748,478.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,0,0.693200,50,83,229,79,103,41748,482.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,1,0.653700,50,83,229,79,103,41748,482.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,2,0.712700,50,83,229,79,103,41748,484.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,3,0.725800,50,83,229,79,103,41748,484.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,4,0.671400,50,83,229,79,103,41748,484.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,5,0.704500,50,83,229,79,103,41748,486.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,6,0.692100,50,83,229,79,103,41748,486.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,7,0.693600,50,83,229,79,103,41748,488.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,8,0.842300,50,83,229,79,103,41748,488.396
ablation,FRED_SP500.txt,2514,tk,0.00039777247414478920,50,2,12,9,0.802000,50,83,229,79,103,41748,488.396
